OPDMS_EID,PSSE_BUS_NUMBER,PSSE_BUS_NAME,EMS_REGION_ID,EMS_STN_ID,EMS_ID,EMS_STN_DESC,BASKV,BUS_TYPE_IDE,AREA,ZONE
4975745,219136,2BOCO_R__33G,NSW,BOCOROCK,GTX1,BOCO ROCK WF,33,1,2,98
3971356,219140,2BOCO_R_132A,NSW,BOCOROCK,L97C,BOCO ROCK WF,132,1,2,98
3929647,219220,2BOAMBE__11A,NSW,BOAMBEE,22,BOAMBEE 132KV,11,1,2,98
3929635,219231,2BOAMBE__66B,NSW,BOAMBEE,32,BOAMBEE 132KV,66,1,2,98
3928805,219240,2BOAMBE_132A,NSW,BOAMBEE,42,BOAMBEE 132KV,132,1,2,98
3966468,219344,2BRANDY_132E,NSW,BDY_HILL,4MN2,BRANDY HILL,132,1,2,98
205105,219600,2BROKHL_SVC1,NSW,BRKNHILL,2SV1,BROKEN HILL 220KV,22,2,2,98
205109,219601,2BROKHL___G1,NSW,BRKNHILL,GT1,BROKEN HILL 220KV,11,1,2,98
205110,219602,2BROKHL___G2,NSW,BRKNHILL,GT2,BROKEN HILL 220KV,11,1,2,98
205106,219623,2BROKHL__22D,NSW,BRKNHILL,2SV2,BROKEN HILL 220KV,22,2,2,98
4970224,219626,2BROKHL__22G,NSW,BRKNHILL,LBH1,BROKEN HILL 220KV,22,1,2,98
2468627,219628,2BROKHL__22I,NSW,BRKNHILL,2A1,BROKEN HILL 220KV,22,1,2,98
2468617,219680,2BROKHL_220A,NSW,BRKNHILL,7A1,BROKEN HILL 220KV,220,1,2,98
3967867,219740,2BROADM_132A,NSW,BROADMDW,4MN1,BROADMEADOW  132KV,132,1,2,98
3931930,219840,2_BRUCE_132A,NSW,ACTBRU,41,BRUCE 132KV,132,1,2,98
3971595,219940,2BRINGL_132A,NSW,BRINGELY,L9L6,BRINGELLY 132KV,132,1,2,98
3928589,220003,2BUNGAL__DC3,NSW,BNGALORA,DC3,BUNGALORA DCLINK 110KV SUB,110,2,2,98
4970228,220101,2BRKNHL__SF1,NSW,BRKNH_SF,GEN1,BRKNH_SF,22,2,2,98
4970229,220102,2BRKNHL__SF2,NSW,BRKNH_SF,GEN2,BRKNH_SF,22,2,2,98
3928058,220430,2BUNERG__33A,NSW,BUNNERNG,22,BUNNERNG 132,33,1,2,98
204632,220432,2BUNERG__33C,NSW,BUNNERNG,2XF2,BUNNERNG 132,33,1,2,98
204617,220442,2BUNERG_132C,NSW,BUNNERNG,4XF4,BUNNERNG 132,132,1,2,98
204613,220443,2BUNERG_132D,NSW,BUNNERNG,4XF2,BUNNERNG 132,132,1,2,98
204615,220444,2BUNERG_132E,NSW,BUNNERNG,4XF3,BUNNERNG 132,132,1,2,98
3928053,220446,2BUNERG_132G,NSW,BUNNERNG,42,BUNNERNG 132,132,1,2,98
204619,220449,2BUNERG_132J,NSW,BUNNERNG,L265,BUNNERNG 132,132,1,2,98
4982868,220801,2BURNGA__SC1,NSW,BURONGA,SCN1,BURONGA 220KV,11,2,2,98
4983850,220802,2BURNGA__SC2,NSW,BURONGA,SCN2,BURONGA 220KV,11,2,2,98
205117,220881,2BURNGA_220B,NSW,BURONGA,LNX2,BURONGA 220KV,220,1,2,98
205118,220882,2BURNGA_220C,NSW,BURONGA,LX3,BURONGA 220KV,220,1,2,98
4981937,220887,2BURNGA_220H,NSW,BURONGA,7A2,BURONGA 220KV,220,1,2,98
1385471,221205,2BURNJK___G5,NSW,BURRINJK,1GN5,BURRINJUCK 132KV,11,1,2,98
205121,221240,2BURNJK_132A,NSW,BURRINJK,4,BURRINJUCK 132KV,132,1,2,98
3965795,221632,2CAMELA__33C,NSW,CAMELLIA,2M1,CAMELLIA SS,33,1,2,98
3965783,221652,2CAMELA_132M,NSW,CAMELLIA,4M2B,CAMELLIA SS,132,1,2,98
4985862,222020,2CAMPBL_132J,NSW,CAMPBELL,LD2,CAMPBELL STREET 132KV,11,1,2,98
4985880,222021,2CAMPBL_132K,NSW,CAMPBELL,LD1,CAMPBELL STREET 132KV,11,1,2,98
2923134,222040,2CAMPBL_132A,NSW,CAMPBELL,42,CAMPBELL STREET 132KV,132,1,2,98
3929985,222045,2CAMPBL_132F,NSW,CAMPBELL,L928,CAMPBELL STREET 132KV,132,1,2,98
2468678,222457,2CANBER_132R,NSW,CANBERRA,4B2,CANBERRA 330KV,132,1,2,98
205129,222490,2CANBER_330A,NSW,CANBERRA,5A1,CANBERRA 330KV,330,1,2,98
4973450,222831,2CANTRB__33B,NSW,CANTERBY,2A,CANTERBURY 132KV,33,1,2,98
3968719,222843,2CANTRB_132D,NSW,CANTERBY,L907,CANTERBURY 132KV,132,1,2,98
3968718,222844,2CANTRB_132E,NSW,CANTERBY,L906,CANTERBURY 132KV,132,1,2,98
4974234,222855,2CANTRB_132P,NSW,CANTERBY,42,CANTERBURY 132KV,132,1,2,98
3967350,223201,2CAPITL__WF1,NSW,CAPITAL,1A,CAPITAL WF,0.69,2,2,98
3967351,223202,2CAPITL__WF2,NSW,CAPITAL,1B,CAPITAL WF,0.69,2,2,98
4975746,223230,2CAPITL__33F,NSW,CAPITAL,TG2,CAPITAL WF,33,1,2,98
3927787,223231,2CAPITL__33A,NSW,CAPITAL,2B,CAPITAL WF,33,1,2,98
3931027,223232,2CAPITL__33B,NSW,CAPITAL,2XF3,CAPITAL WF,33,1,2,98
3927788,223233,2CAPITL__33C,NSW,CAPITAL,2A,CAPITAL WF,33,1,2,98
4975738,223236,2CAPITL__33E,NSW,CAPITAL,TG1,CAPITAL WF,33,1,2,98
3927795,223290,2CAPITL_330A,NSW,CAPITAL,5A,CAPITAL WF,330,1,2,98
3927794,223291,2CAPITL_330B,NSW,CAPITAL,5C,CAPITAL WF,330,1,2,98
1640539,223640,2CAPRAL_132A,NSW,CAPRAL,4,CAPRAL 132KV,132,1,2,98
3260614,224041,2CARLGF_132B,NSW,CARLFORD,L927,CARLINGFORD 132KV,132,1,2,98
3260612,224043,2CARLGF_132D,NSW,CARLFORD,L926,CARLINGFORD 132KV,132,1,2,98
3929325,224046,2CARLGF_132G,NSW,CARLFORD,4,CARLINGFORD 132KV,132,1,2,98
3927089,224430,2CASINO__66A,NSW,CASINO,56,CASINO,66,1,2,98
3927102,224431,2CASINO__66B,NSW,CASINO,0893,CASINO,66,1,2,98
3927122,224440,2CASINO_132A,NSW,CASINO,L96L,CASINO,132,1,2,98
3931933,224840,2CAUSWY_132A,NSW,ACTCAU,41,CAUSEWAY 132KV,132,1,2,98
3966758,225041,2CHARLS_132B,NSW,CHARLEST,4MN1,CHARLESTOWN  132KV,132,1,2,98
4970468,225220,2CHARMH__11A,NSW,CHARMHVN,1B1,CHARMHAVEN 132KV,11,1,2,98
871224,225240,2CHARMH_132A,NSW,CHARMHVN,4B2,CHARMHAVEN 132KV,132,1,2,98
3965585,225441,2CHERIT_132B,NSW,CHERITON,4MN2,CHERITON AVENUE   132KV,132,1,2,98
204641,225640,2CHULRA_132A,NSW,CHULLORA,4,CHULLORA 132KV,132,1,2,98
941619,225641,2CHULRA_132B,NSW,CHULLORA,4911,CHULLORA 132KV,132,1,2,98
941620,225642,2CHULRA_132C,NSW,CHULLORA,4910,CHULLORA 132KV,132,1,2,98
204642,225645,2CHULRA_132F,NSW,CHULLORA,L911,CHULLORA 132KV,132,1,2,98
204643,225646,2CHULRA_132G,NSW,CHULLORA,L910,CHULLORA 132KV,132,1,2,98
204645,225648,2CHULRA_132I,NSW,CHULLORA,L90F,CHULLORA 132KV,132,1,2,98
204644,225649,2CHULRA_132J,NSW,CHULLORA,L90J,CHULLORA 132KV,132,1,2,98
3931940,225940,2CITEST_132A,NSW,ACTCE,41,CITY EAST 132KV,132,1,2,98
3931943,226440,2_CIVIC_132A,NSW,ACTCIV,41,CIVIC 132KV,132,1,2,98
3969565,226640,2CLOVER_132A,NSW,CLOVELLY,4MN4,CLOVELLY 132KV,132,1,2,98
3969566,226641,2CLOVER_132B,NSW,CLOVELLY,4MN1,CLOVELLY 132KV,132,1,2,98
3922818,226833,2_COFFS__66D,NSW,COFFS,3,COFFS HARBOUR 132KV,66,1,2,98
3922805,226843,2_COFFS_132D,NSW,COFFS,4A4,COFFS HARBOUR 132KV,132,1,2,98
3922802,226893,2_COFFS_330D,NSW,COFFS,5B,COFFS HARBOUR 132KV,330,1,2,98
4983762,227230,2COMBLY__33A,NSW,COLMBLLY,2LD1,COLEAMBALLY 132KV,33,1,2,98
4983759,227231,2COMBLY__33B,NSW,COLMBLLY,2LD2,COLEAMBALLY 132KV,33,1,2,98
205155,227240,2COMBLY_132A,NSW,COLMBLLY,4,COLEAMBALLY 132KV,132,1,2,98
4976772,227403,2COLEMB__SF1,NSW,COLMB_SF,GEN,COLEAMBALLY SF,0.575,2,2,98
4976764,227430,2COLEMB__33A,NSW,COLMB_SF,LCOL,COLEAMBALLY SF,33,1,2,98
4976767,227431,2COLEMB__33B,NSW,COLMB_SF,GTX,COLEAMBALLY SF,33,1,2,98
4976780,227440,2COLEMB_132A,NSW,COLMB_SF,L9R7,COLEAMBALLY SF,132,1,2,98
4984871,227501,2COLLEC_WF1,NSW,COLLECWF,GEN1,COLLECTOR WF,0.72,1,2,98
4984881,227502,2COLLEC_WF2,NSW,COLLECWF,GEN2,COLLECTOR WF,0.72,1,2,98
4984863,227530,2COLLEC__33A,NSW,COLLECWF,GTX2,COLLECTOR WF,33,1,2,98
4984879,227531,2COLLEC__33B,NSW,COLLECWF,GTX1,COLLECTOR WF,33,1,2,98
4984654,227535,2COLLEC__33F,NSW,COLLECWF,21,COLLECTOR WF,33,1,2,98
4984523,227590,2COLLEC_330A,NSW,COLLECWF,5A,COLLECTOR WF,330,1,2,98
3927692,227601,2COLONG___G1,NSW,COLONGRA,GEN1,COLONGRA GT,15,1,2,98
3927690,227602,2COLONG___G2,NSW,COLONGRA,GEN2,COLONGRA GT,15,1,2,98
3927688,227603,2COLONG___G3,NSW,COLONGRA,GEN3,COLONGRA GT,15,1,2,98
3927686,227604,2COLONG___G4,NSW,COLONGRA,GEN4,COLONGRA GT,15,1,2,98
3927682,227690,2COLONG_330A,NSW,COLONGRA,LC3,COLONGRA GT,330,1,2,98
3927685,227691,2COLONG_330B,NSW,COLONGRA,LC1,COLONGRA GT,330,1,2,98
3926569,228032,2CONDON__66C,NSW,CONDONG,3,CONDONG - COUNTRY ENERGY,66,1,2,98
4970919,228430,2_COOMA__66A,NSW,COOMA,3MN1,COOMA 132KV,66,1,2,98
4970897,228448,2_COOMA_132I,NSW,COOMA,4B1,COOMA 132KV,132,1,2,98
4985264,228620,2COROWA__22A,NSW,COROWA,LSF,COROWA 132KV,22,1,2,98
3965207,228640,2COROWA_132A,NSW,COROWA,9971,COROWA 132KV,132,1,2,98
4985436,228701,2COROWS_GEN1,NSW,CORWA_SF,GEN1,COROWA SOLAR FARM,0.63,2,2,98
4985441,228702,2COROWS_GEN2,NSW,CORWA_SF,GEN2,COROWA SOLAR FARM,0.63,2,2,98
4985439,228722,2COROWS__22C,NSW,CORWA_SF,GTX,COROWA SOLAR FARM,22,1,2,98
4985275,228723,2COROWS__22D,NSW,CORWA_SF,11,COROWA SOLAR FARM,22,1,2,98
4969855,228820,2_COWRA__11A,NSW,COWRA,1XF3,COWRA 132KV,11,1,2,98
4969812,228821,2_COWRA__11B,NSW,COWRA,1XF1,COWRA 132KV,11,1,2,98
4969823,228830,2_COWRA__66A,NSW,COWRA,33,COWRA 132KV,66,1,2,98
1846726,228840,2_COWRA_132A,NSW,COWRA,44,COWRA 132KV,132,1,2,98
3931782,229240,2CRONLA_132A,NSW,CRONULLA,41,CRONULLA 132KV,132,1,2,98
4976495,229401,2CROOKW__SF1,NSW,CROOKWF,GEN,CROOKWELL 2 WF,6,2,2,98
4976289,229430,2CROOKW__33A,NSW,CROOKWF,21,CROOKWELL 2 WF,33,1,2,98
4976494,229431,2CROOKW__33B,NSW,CROOKWF,GTX,CROOKWELL 2 WF,33,1,2,98
4976295,229490,2CROOKW_330A,NSW,CROOKWF,5A,CROOKWELL 2 WF,330,1,2,98
4976293,229492,2CROOKW_330C,NSW,CROOKWF,5XF1,CROOKWELL 2 WF,330,1,2,98
4981932,229540,2CROYDN_132A,NSW,CROYDON,42,CROYDON 132KV,132,1,2,98
3926584,229631,2CUDGEN__66B,NSW,CUDGEN,32,CUDGEN - COUNTRY ENERGY,66,1,2,98
4984889,229701,2CRUDIN__WF1,NSW,CRUDNEWF,GEN,CRUDINE RIDGE WF,6,2,2,98
4984910,229730,2CRUDIN__33A,NSW,CRUDNEWF,21,CRUDINE RIDGE WF,33,1,2,98
4984872,229731,2CRUDIN__33B,NSW,CRUDNEWF,GTX,CRUDINE RIDGE WF,33,1,2,98
4984877,229740,2CRUDIN_132A,NSW,CRUDNEWF,41,CRUDINE RIDGE WF,132,1,2,98
4978208,230001,2CULERN__WF1,NSW,CULLERIN,1XF1,CULLERIN RANGE WIND FARM,0.69,2,2,98
3927978,230020,2CULERN__22A,NSW,CULLERIN,GEN1,CULLERIN RANGE WIND FARM,22,1,2,98
4978230,230021,2CULERN__22B,NSW,CULLERIN,2CBL,CULLERIN RANGE WIND FARM,22,1,2,98
3927975,230040,2CULERN_132A,NSW,CULLERIN,L971,CULLERIN RANGE WIND FARM,132,1,2,98
3970323,230240,2DALLEY_132A,NSW,DALLEYST,L92M,DALLEY ST 132KV,132,4,2,98
3970329,230241,2DALLEY_132B,NSW,DALLEYST,L929,DALLEY ST 132KV,132,1,2,98
3970321,230242,2DALLEY_132C,NSW,DALLEYST,9281,DALLEY ST 132KV,132,1,2,98
3970319,230243,2DALLEY_132D,NSW,DALLEYST,92L1,DALLEY ST 132KV,132,4,2,98
336246,230440,2_DAPTO_132A,NSW,DAPTO,4B2,DAPTO 330KV,132,1,2,98
3926081,230441,2_DAPTO_132B,NSW,DAPTO,L987,DAPTO 330KV,132,1,2,98
336241,230450,2_DAPTO_132K,NSW,DAPTO,4XF2,DAPTO 330KV,132,1,2,98
204656,230490,2_DAPTO_330A,NSW,DAPTO,5A1,DAPTO 330KV,330,1,2,98
205187,230830,2DAL_PT__33A,NSW,DARL_PT,2XF4,DARLINGTON POINT 330KV,33,1,2,98
205186,230831,2DAL_PT__33B,NSW,DARL_PT,2XF3,DARLINGTON POINT 330KV,33,1,2,98
2431377,230840,2DAL_PT_132A,NSW,DARL_PT,4A,DARLINGTON POINT 330KV,132,1,2,98
205172,230880,2DAL_PT_220A,NSW,DARL_PT,7,DARLINGTON POINT 330KV,220,1,2,98
205176,230881,2DAL_PT_220B,NSW,DARL_PT,LNX5,DARLINGTON POINT 330KV,220,1,2,98
205164,230890,2DAL_PT_330A,NSW,DARL_PT,5A,DARLINGTON POINT 330KV,330,1,2,98
4982458,230901,2DARLIN__SF1,NSW,DARLP_SF,GEN1,DARLINGTON PT SOLAR FARM,0.6,4,2,98
4986124,230902,2DARLIN__SF2,NSW,DARLP_SF,GEN2,DARLINGTON PT SOLAR FARM,0.6,4,2,98
4986128,230903,2DARLIN__SF3,NSW,DARLP_SF,GEN3,DARLINGTON PT SOLAR FARM,0.6,4,2,98
4986127,230904,2DARLIN__SF4,NSW,DARLP_SF,GEN4,DARLINGTON PT SOLAR FARM,0.6,4,2,98
4982066,230930,2DARLIN__33A,NSW,DARLP_SF,LDP1,DARLINGTON PT SOLAR FARM,33,1,2,98
4982070,230931,2DARLIN__33B,NSW,DARLP_SF,GTX1,DARLINGTON PT SOLAR FARM,33,4,2,98
4986162,230937,2DARLIN__33H,NSW,DARLP_SF,LDP3,DARLINGTON PT SOLAR FARM,33,1,2,98
4986123,230938,2DARLIN__33I,NSW,DARLP_SF,GTX4,DARLINGTON PT SOLAR FARM,33,4,2,98
4986156,230939,2DARLIN__33J,NSW,DARLP_SF,GTX2,DARLINGTON PT SOLAR FARM,33,4,2,98
4982054,230942,2DARLIN_132C,NSW,DARLP_SF,41,DARLINGTON PT SOLAR FARM,132,1,2,98
4985904,230943,2DARLIN_132D,NSW,DARLP_SF,41DP,DARLINGTON PT SOLAR FARM,132,1,2,98
3971639,231040,2DENHAM_132A,NSW,DENCOURT,L9L5,DENHAM COURT 132,132,1,2,98
4968490,231140,2DUBO_W_132A,NSW,DUBOWEST,41,DUBBO WEST  132KV,132,1,2,98
4969788,231230,2DENILQ__66A,NSW,DENILIQN,31,DENILIQUIN 132KV,66,1,2,98
3966355,231241,2DENILQ_132B,NSW,DENILIQN,4M2,DENILIQUIN 132KV,132,1,2,98
4968412,231340,2_DUBBO_132A,NSW,DUBBO132,41,DUBBO132  132KV,132,1,2,98
3967169,231442,2DOONSD_132C,NSW,DOONSIDE,4MNA,DOONSIDE 132KV,132,1,2,98
3969616,231541,2DOUBLE_132B,NSW,DOUBLE_B,4MN1,DOUBLE BAY 132KV,132,1,2,98
3969615,231542,2DOUBLE_132C,NSW,DOUBLE_B,4MN4,DOUBLE BAY 132KV,132,1,2,98
538028,231690,2DUMARQ_330A,NSW,DUMARESQ,5B,DUMARESQ,330,1,2,98
538030,231691,2DUMARQ_330B,NSW,DUMARESQ,LN8J,DUMARESQ,330,1,2,98
538026,231692,2DUMARQ_330C,NSW,DUMARESQ,LN8M,DUMARESQ,330,1,2,98
538029,231693,2DUMARQ_330D,NSW,DUMARESQ,LN8C,DUMARESQ,330,1,2,98
538027,231694,2DUMARQ_330E,NSW,DUMARESQ,LN8L,DUMARESQ,330,1,2,98
4968444,231740,2DUBO_S_132A,NSW,DUBO_STH,41,DUBBO_SOUTH 132KV,132,1,2,98
4970929,231820,2DRUMYN__11A,NSW,DRUMMOYN,1XF1,DRUMMOYNE 132KV,11,1,2,98
4970904,231840,2DRUMYN_132A,NSW,DRUMMOYN,43,DRUMMOYNE 132KV,132,1,2,98
4971005,231940,2DORIGO_132A,NSW,DORRIGO,96C2,DORRIGO 132KV,132,1,2,98
284906,232040,2DUNOON_132A,NSW,DUNOON,L9U7,DUNOON 132KV (NORTHPOWER),132,1,2,98
284908,232041,2DUNOON_132B,NSW,DUNOON,L9U6,DUNOON 132KV (NORTHPOWER),132,1,2,98
3968923,232240,2EASTLK_132A,NSW,ACTELK,41,EAST LAKE 132KV,132,1,2,98
284911,232430,2LISMRE__66A,NSW,EAST_LIS,3B1,EAST LISMORE  66KV (CE),66,1,2,98
3970879,232640,2EPARRA_132A,NSW,E_PARRA,4A,EAST PARRAMATTA 132KV,132,1,2,98
4969841,232740,2ENGADN_132A,NSW,ENGADINE,41,ENGADINE 132KV,132,1,2,98
3924043,232832,2ERARIN__33C,NSW,ERAR132,22,ERARING 132KV SS,33,1,2,98
3967230,232843,2ERARIN_132D,NSW,ERAR132,L9F3,ERARING 132KV SS,132,1,2,98
3967231,232844,2ERARIN_132E,NSW,ERAR132,L95Y,ERARING 132KV SS,132,1,2,98
204377,233201,2ERARNG___G1,NSW,ERARING,GEN1,ERARING PS 500KV,23,2,2,98
204378,233202,2ERARNG___G2,NSW,ERARING,GEN2,ERARING PS 500KV,23,1,2,98
204379,233203,2ERARNG___G3,NSW,ERARING,GEN3,ERARING PS 500KV,23,3,2,98
204380,233204,2ERARNG___G4,NSW,ERARING,GEN4,ERARING PS 500KV,23,2,2,98
3925880,233211,2ERARNG__G11,NSW,ERARING,GT,ERARING PS 500KV,11,1,2,98
3925876,233220,2ERARNG__11A,NSW,ERARING,1XF2,ERARING PS 500KV,11,1,2,98
3924074,233230,2ERARNG__33A,NSW,ERARING,L782,ERARING PS 500KV,33,1,2,98
3924075,233231,2ERARNG__33B,NSW,ERARING,L781,ERARING PS 500KV,33,1,2,98
204375,233232,2ERARNG__33C,NSW,ERARING,2XF5,ERARING PS 500KV,33,1,2,98
204355,233290,2ERARNG_500A,NSW,ERARING,6GN,ERARING PS 500KV,500,1,2,98
204364,233291,2ERARNG_330A,NSW,ERARING,5GN,ERARING PS 500KV,330,1,2,98
3966378,233641,2EWINGS_132B,NSW,EWINGSDL,4MN2,EWINGSDALE  66KV (NORTHPOWER),132,1,2,98
3971211,233840,2FAIRFX_132A,NSW,FAIRFAXL,4X,FAIRFAX_LANE 132KV,132,1,2,98
3971206,233841,2FAIRFX_132B,NSW,FAIRFAXL,L988,FAIRFAX_LANE 132KV,132,1,2,98
3965129,234030,2FINLEY__66A,NSW,FINLEY,3MN2,FINLEY 132KV,66,1,2,98
4981132,234034,2FINLEY__33A,NSW,FINLEY,21,FINLEY 132KV,33,1,2,98
3965120,234041,2FINLEY_132B,NSW,FINLEY,4MN1,FINLEY 132KV,132,1,2,98
4981099,234203,2FINLYS__SF1,NSW,FINLY_SF,GEN,FINLEY SOLAR FARM,0.63,2,2,98
4981098,234230,2FINLYS__33A,NSW,FINLY_SF,GTX,FINLEY SOLAR FARM,33,1,2,98
4969791,234430,2FORBES__66A,NSW,FORBES,31,FORBES 132KV,66,1,2,98
1846765,234440,2FORBES_132A,NSW,FORBES,42,FORBES 132KV,132,1,2,98
588658,234801,2GADARA___G1,NSW,GADARA,1,GADARA,11,1,2,98
2525231,234840,2GADARA_132A,NSW,GADARA,42,GADARA,132,1,2,98
3965740,235040,2GEEH_D_132A,NSW,GEE_DAM,97G2,GEEHI DAM  132KV,132,1,2,98
3931948,235240,2GILMOR_132A,NSW,ACTGIL,41,GILMORE 132KV,132,1,2,98
3924424,235632,2GLENIN__66C,NSW,GLEN_INN,32,GLEN INNES 132KV,66,1,2,98
3924417,235640,2GLENIN_132A,NSW,GLEN_INN,42,GLEN INNES 132KV,132,1,2,98
3931952,236040,2GOLDCK_132A,NSW,ACTGCK,41,GOLD CREEK 132KV,132,1,2,98
4974072,236240,2GOOGNG_132A,NSW,GOOGONG,L975,GOOGONG TOWN,132,1,2,98
4983226,236301,2GOONUM__SF1,NSW,GOON_SF,GEN,GOONUMBLA SOLAR FARM,0.55,2,2,98
4983229,236330,2GOONUM__66A,NSW,GOON_SF,L89P,GOONUMBLA SOLAR FARM,66,1,2,98
4983230,236331,2GOONUM__33A,NSW,GOON_SF,GTX,GOONUMBLA SOLAR FARM,33,1,2,98
4983236,236333,2GOONUM__33C,NSW,GOON_SF,21,GOONUMBLA SOLAR FARM,33,1,2,98
4970462,236430,2GOSFRD__66A,NSW,GOSFORD,31,GOSFORD 132KV,66,1,2,98
4970426,236431,2GOSFRD__33A,NSW,GOSFORD,21,GOSFORD 132KV,33,1,2,98
2691117,236440,2GOSFRD_132A,NSW,GOSFORD,412,GOSFORD 132KV,132,1,2,98
3927943,236840,2GOULBN_132A,NSW,GOULBURN,43,GOULBURN,132,1,2,98
3927973,236841,2GOULBN_132B,NSW,GOULBURN,9712,GOULBURN,132,1,2,98
4982471,236942,2GRAFTN_132C,NSW,GRAFTN_E,41,GRAFTON EAST 132KV SUBSTATION,132,1,2,98
3964755,237040,2GRANVL_132A,NSW,GRANVILE,4A,GRANVILLE 132KV,132,1,2,98
4970463,237220,2GREENS__11A,NSW,GREEN_SQ,11,GREEN SQUARE 132KV,11,1,2,98
3583537,237240,2GREENS_132A,NSW,GREEN_SQ,4,GREEN SQUARE 132KV,132,1,2,98
3965711,237241,2GREENS_132B,NSW,GREEN_SQ,90T,GREEN SQUARE 132KV,132,1,2,98
4983357,237343,2GREENA_132D,NSW,GREENACR,L293,GREENACRE,132,1,2,98
3970485,237440,2GRENAC_132A,NSW,GNAC_PK,4M1,GREENACRE PARK 132,132,1,2,98
3970480,237442,2GRENAC_132C,NSW,GNAC_PK,4M4,GREENACRE PARK 132,132,1,2,98
4969787,237630,2GRIFIT__33A,NSW,GRIFFITH,22,GRIFFITH 132KV,33,1,2,98
2525242,237640,2GRIFIT_132A,NSW,GRIFFITH,43,GRIFFITH 132KV,132,1,2,98
4974287,237803,2GRIFTH__WF3,NSW,GRIFF_SF,GEN1,GRIFFITH SOLAR FARM,0.55,2,2,98
4974286,237830,2GRIFTH__33A,NSW,GRIFF_SF,GRF1,GRIFFITH SOLAR FARM,33,1,2,98
4974280,237831,2GRIFTH__33B,NSW,GRIFF_SF,2MN1,GRIFFITH SOLAR FARM,33,1,2,98
3970600,238035,2GUILDF__33F,NSW,GLDFORD,2MN4,GUILDFORD SS,33,1,2,98
3968357,238057,2GUILDF_132R,NSW,GLDFORD,N1B,GUILDFORD SS,132,1,2,98
3968358,238059,2GUILDF_132T,NSW,GLDFORD,N1A,GUILDFORD SS,132,1,2,98
4986656,238201,2GULLEN__WF1,NSW,GRWF,GEN1,GULLEN RANGE WIND FARM,0.69,2,2,98
4986653,238202,2GULLEN__WF2,NSW,GRWF,GEN2,GULLEN RANGE WIND FARM,0.62,1,2,98
4986650,238203,2GULLEN__WF3,NSW,GRWF,GEN3,GULLEN RANGE WIND FARM,0.69,2,2,98
4986657,238204,2GULLEN__WF4,NSW,GRWF,GEN4,GULLEN RANGE WIND FARM,0.62,1,2,98
4973831,238205,2GULLEN__SF1,NSW,GRWF,GRSF,GULLEN RANGE WIND FARM,0.55,1,2,98
4986645,238233,2GULLEN__33G,NSW,GRWF,LGR2,GULLEN RANGE WIND FARM,33,1,2,98
4986662,238234,2GULLEN__33H,NSW,GRWF,GTXA,GULLEN RANGE WIND FARM,33,1,2,98
4986660,238235,2GULLEN__33J,NSW,GRWF,LGR1,GULLEN RANGE WIND FARM,33,1,2,98
4986659,238237,2GULLEN__33I,NSW,GRWF,GTXB,GULLEN RANGE WIND FARM,33,1,2,98
3968323,238291,2GULLEN_330B,NSW,GRWF,5C,GULLEN RANGE WIND FARM,330,1,2,98
3968376,238292,2GULLEN_330C,NSW,GRWF,Z5C,GULLEN RANGE WIND FARM,330,1,2,98
4983498,238301,2_BIALA__WF1,NSW,GRWF2,GEN,GULLEN RANGE 2 WIND FARM,0.69,1,2,98
4983504,238330,2_BIALA__33A,NSW,GRWF2,LGRW,GULLEN RANGE 2 WIND FARM,33,1,2,98
4983491,238331,2_BIALA__33B,NSW,GRWF2,GTX,GULLEN RANGE 2 WIND FARM,33,1,2,98
4983486,238390,2_BIALA_330A,NSW,GRWF2,5C,GULLEN RANGE 2 WIND FARM,330,1,2,98
4971030,238434,2GUNDAH__66E,NSW,GUNNEDAH,33,GUNNEDAH 132KV,66,1,2,98
4970626,238441,2GUNDAH_132B,NSW,GUNNEDAH,41,GUNNEDAH 132KV,132,1,2,98
4986500,238631,2GUNNED__33B,NSW,GUNDH_SF,21,GUNNEDAH SOLAR FARM,33,1,2,98
4986497,238640,2GUNNED_132A,NSW,GUNDH_SF,L9U3,GUNNEDAH SOLAR FARM,132,1,2,98
4986499,238740,2GUN_BO_132A,NSW,9U3_TEE,L9U3,GUNNEDAH/GUNDH_SF/BOGBRI_E132KV TEE,132,1,2,98
3930981,238801,2GUNING__WF1,NSW,GUNNING,GEN1,GUNNING WIND FARM,12,2,2,98
3930980,238840,2GUNING_132A,NSW,GUNNING,4XF1,GUNNING WIND FARM,132,1,2,98
852734,239201,2GUTHGA___G1,NSW,GUTHEGA,GEN1,GUTHEGA,11.5,2,2,98
852735,239202,2GUTHGA___G2,NSW,GUTHEGA,GEN2,GUTHEGA,11.5,2,2,98
852736,239240,2GUTHGA_132A,NSW,GUTHEGA,4E,GUTHEGA,132,1,2,98
852739,239241,2GUTHGA_132B,NSW,GUTHEGA,L979,GUTHEGA,132,1,2,98
3971126,239641,2HAWKBY_132B,NSW,HAWKBURY,43,HAWKSBURY  132KV,132,1,2,98
3967316,239840,2HAWKST_132A,NSW,HWKTEE,963H,HAWKS TEE,132,1,2,98
2923970,240040,2HAYMKT_132A,NSW,HAYMARKT,4B2,HAYMARKET 330KV,132,1,2,98
2923977,240043,2HAYMKT_132D,NSW,HAYMARKT,4XF2,HAYMARKET 330KV,132,1,2,98
2923945,240090,2HAYMKT_330A,NSW,HAYMARKT,5XF2,HAYMARKET 330KV,330,1,2,98
